ID1 ID2 kin k0 k2 nsnp relationship
2365377 sim31_hs_off1 sim31_hs_off2 0.143035389128551 0.431540822273696 0.00368237878790062 4950 halfsib
2375414 sim320_hs_off1 sim320_hs_off2 0.127555043267304 0.589222944396651 0.0994431174658673 5113 halfsib
2383575 sim321_hs_off1 sim321_hs_off2 0.126260074045229 0.556937193580204 0.06197748976112 5193 halfsib
2391724 sim322_hs_off1 sim322_hs_off2 0.146854535461852 0.442860371845552 0.0302785136929594 5192 halfsib
2399861 sim323_hs_off1 sim323_hs_off2 0.110185899627027 0.526093551012748 -0.0331628504791458 5090 halfsib
2407986 sim324_hs_off1 sim324_hs_off2 0.112648358757693 0.52668141657448 -0.0227251483947466 5089 halfsib
2416099 sim325_hs_off1 sim325_hs_off2 0.11514751274361 0.590583297398822 0.0511733483732623 5087 halfsib
2424200 sim326_hs_off1 sim326_hs_off2 0.118485919942494 0.5102970412105 -0.015759279019523 5041 halfsib
2432289 sim327_hs_off1 sim327_hs_off2 0.140609845803348 0.535805459886639 0.0982448431000325 4975 halfsib
2440366 sim328_hs_off1 sim328_hs_off2 0.127638103424235 0.41810824195661 -0.0713393443464514 5016 halfsib
2448431 sim329_hs_off1 sim329_hs_off2 0.127602327515541 0.538750555825764 0.0491598658879294 5267 halfsib
2458136 sim32_hs_off1 sim32_hs_off2 0.119368504007164 0.579713285922789 0.0571873019514448 5036 halfsib
2468105 sim330_hs_off1 sim330_hs_off2 0.120424835245358 0.515749360492405 -0.00255129852616392 4969 halfsib
2476146 sim331_hs_off1 sim331_hs_off2 0.12376607511712 0.460702509175959 -0.0442331903555598 5090 halfsib
2484175 sim332_hs_off1 sim332_hs_off2 0.116187035870998 0.591993738657885 0.0567418821418776 4967 halfsib
2492192 sim333_hs_off1 sim333_hs_off2 0.112602633689251 0.526038325603433 -0.0235511396395641 5196 halfsib
2500197 sim334_hs_off1 sim334_hs_off2 0.15515727606465 0.354610148610324 -0.0247607471310773 5188 halfsib
2508190 sim335_hs_off1 sim335_hs_off2 0.143591790746165 0.533307288321732 0.107674451306392 5086 halfsib
2516171 sim336_hs_off1 sim336_hs_off2 0.136522263153894 0.431287241830637 -0.0226237055537869 4765 halfsib
2524140 sim337_hs_off1 sim337_hs_off2 0.134918056168644 0.505774626747003 0.0454468514215802 5268 halfsib
2532097 sim338_hs_off1 sim338_hs_off2 0.11661900116783 0.510000342890261 -0.0235236524384202 5160 halfsib
2540042 sim339_hs_off1 sim339_hs_off2 0.131503493913348 0.464453252754477 -0.00953277159213233 5084 halfsib
2549683 sim33_hs_off1 sim33_hs_off2 0.130607023445859 0.540136882463361 0.062564976246797 4664 halfsib
2559584 sim340_hs_off1 sim340_hs_off2 0.137774152364446 0.507039612426407 0.0581362218841927 5044 halfsib
2567505 sim341_hs_off1 sim341_hs_off2 0.108977329604211 0.642867757591422 0.0787770760082643 5354 halfsib
2575414 sim342_hs_off1 sim342_hs_off2 0.132849306326842 0.471130620423798 0.00252784573116589 4863 halfsib
2583311 sim343_hs_off1 sim343_hs_off2 0.122323701036899 0.511570744819173 0.00086554896676966 5089 halfsib
2591196 sim344_hs_off1 sim344_hs_off2 0.130370849357842 0.546762554636606 0.0682459520679736 4956 halfsib
2599069 sim345_hs_off1 sim345_hs_off2 0.111430443734843 0.570258128582566 0.0159799035219367 5181 halfsib
2606930 sim346_hs_off1 sim346_hs_off2 0.146377103964509 0.428443384112443 0.0139517999704777 5134 halfsib
2614779 sim347_hs_off1 sim347_hs_off2 0.13821802915276 0.457849626635764 0.0107217432468031 4677 halfsib
2622616 sim348_hs_off1 sim348_hs_off2 0.13623520946177 0.426533330533326 -0.0285258316195945 5215 halfsib
2630441 sim349_hs_off1 sim349_hs_off2 0.134034944122432 0.574761355587253 0.110901132076983 5150 halfsib
2640018 sim34_hs_off1 sim34_hs_off2 0.122503079969809 0.53837941993153 0.0283917398107667 5295 halfsib
2649851 sim350_hs_off1 sim350_hs_off2 0.142078192629976 0.473692383909508 0.0420051544294138 5054 halfsib
2657652 sim351_hs_off1 sim351_hs_off2 0.11979639338199 0.507144566530278 -0.013669859941764 5072 halfsib
2665441 sim352_hs_off1 sim352_hs_off2 0.131357559836584 0.480911975220637 0.00634221456697115 5287 halfsib
2673218 sim353_hs_off1 sim353_hs_off2 0.130500595069292 0.477327496157389 -0.000670123565442308 4738 halfsib
2680983 sim354_hs_off1 sim354_hs_off2 0.129651404741528 0.469640958690859 -0.0117534223430273 5095 halfsib
2688736 sim355_hs_off1 sim355_hs_off2 0.112661781583846 0.537008424068238 -0.0123444495963777 4930 halfsib
2696477 sim356_hs_off1 sim356_hs_off2 0.142098582269387 0.414024702772379 -0.0175809681500741 4953 halfsib
2704206 sim357_hs_off1 sim357_hs_off2 0.128344097660265 0.52380512497304 0.0371815156140992 5191 halfsib
2711923 sim358_hs_off1 sim358_hs_off2 0.143768828152223 0.473587088927259 0.0486624015361504 4948 halfsib
2719628 sim359_hs_off1 sim359_hs_off2 0.125213350715539 0.523924634136622 0.0247780369987764 4758 halfsib
2729141 sim35_hs_off1 sim35_hs_off2 0.12257492494075 0.547300876706243 0.0376005764692431 4994 halfsib
2738906 sim360_hs_off1 sim360_hs_off2 0.125185257085385 0.50468816516478 0.00542919350632212 5267 halfsib
2746587 sim361_hs_off1 sim361_hs_off2 0.133947952212782 0.382888513540316 -0.0813196776085543 5105 halfsib
2754256 sim362_hs_off1 sim362_hs_off2 0.134080680679104 0.513567382537719 0.0498901052541331 5341 halfsib
2761913 sim363_hs_off1 sim363_hs_off2 0.128731680168191 0.45376016356104 -0.0313131157661972 5201 halfsib
2769558 sim364_hs_off1 sim364_hs_off2 0.130189871163565 0.420731179503954 -0.0585093358417877 5065 halfsib
2777191 sim365_hs_off1 sim365_hs_off2 0.122475252125363 0.43902180098651 -0.0710771905120379 4951 halfsib
2784812 sim366_hs_off1 sim366_hs_off2 0.114773185122896 0.54815326868354 0.00724600917512384 4973 halfsib
2792421 sim367_hs_off1 sim367_hs_off2 0.128663025568108 0.494074400809742 0.00872650308217209 5245 halfsib
2800018 sim368_hs_off1 sim368_hs_off2 0.108137054255768 0.593338408015773 0.0258866250388448 4993 halfsib
2807603 sim369_hs_off1 sim369_hs_off2 0.117459550991378 0.537115701084185 0.00695390504969635 5145 halfsib
2817052 sim36_hs_off1 sim36_hs_off2 0.11521597881394 0.552597263896866 0.0134611791526272 4771 halfsib
2826749 sim370_hs_off1 sim370_hs_off2 0.118340217297004 0.503586991168486 -0.0230521396434965 5186 halfsib
2834310 sim371_hs_off1 sim371_hs_off2 0.121042904803496 0.476312334919323 -0.0395160458666937 5233 halfsib
2841859 sim372_hs_off1 sim372_hs_off2 0.13112612617676 0.454674675282799 -0.020820820010159 4941 halfsib
2849396 sim373_hs_off1 sim373_hs_off2 0.11461237197992 0.542173397749124 0.000622885668805435 4794 halfsib
2856921 sim374_hs_off1 sim374_hs_off2 0.136489063894613 0.46855138189937 0.0145076374778207 5066 halfsib
2864434 sim375_hs_off1 sim375_hs_off2 0.132316390852355 0.463267503366617 -0.00746693322396154 4634 halfsib
2871935 sim376_hs_off1 sim376_hs_off2 0.125730790431218 0.472364778819259 -0.0247120594558702 5230 halfsib
2879424 sim377_hs_off1 sim377_hs_off2 0.138831290078938 0.486874368731373 0.0421995290471244 4888 halfsib
2886901 sim378_hs_off1 sim378_hs_off2 0.136078651581523 0.429276728277627 -0.0264086653962815 4899 halfsib
2894366 sim379_hs_off1 sim379_hs_off2 0.11992187449262 0.584645962878082 0.0643334608485628 5157 halfsib
2903751 sim37_hs_off1 sim37_hs_off2 0.110518881701608 0.534506502785831 -0.0234179704077355 5288 halfsib
2913380 sim380_hs_off1 sim380_hs_off2 0.12474363039029 0.518892883388242 0.0178674049494031 4697 halfsib
2920821 sim381_hs_off1 sim381_hs_off2 0.0998506141683285 0.548007320030583 -0.0525902232961033 5248 halfsib
2928250 sim382_hs_off1 sim382_hs_off2 0.130544896880867 0.576424261852278 0.0986038493757446 5037 halfsib
2935667 sim383_hs_off1 sim383_hs_off2 0.129664132955078 0.488718388150082 0.00737491997039478 5186 halfsib
2943072 sim384_hs_off1 sim384_hs_off2 0.129557446355881 0.50255372910443 0.0207835145279551 4781 halfsib
2950465 sim385_hs_off1 sim385_hs_off2 0.150893277066602 0.444041072935111 0.0476141812015174 5258 halfsib
2957846 sim386_hs_off1 sim386_hs_off2 0.11339216155273 0.486663107191676 -0.0597682465974023 5302 halfsib
2965215 sim387_hs_off1 sim387_hs_off2 0.112456410350945 0.558567166807255 0.00839280821103448 4814 halfsib
2972572 sim388_hs_off1 sim388_hs_off2 0.121332842973817 0.545547946198858 0.030879318094127 5016 halfsib
2979917 sim389_hs_off1 sim389_hs_off2 0.14709715311526 0.421808381990004 0.0101969944510442 4613 halfsib
2989238 sim38_hs_off1 sim38_hs_off2 0.127631839585393 0.530301052106617 0.0408284104481878 5092 halfsib
2998799 sim390_hs_off1 sim390_hs_off2 0.135898271454528 0.517682529238603 0.0612756150567152 5149 halfsib
3006120 sim391_hs_off1 sim391_hs_off2 0.11830556081195 0.470587840779898 -0.0561899159723025 5319 halfsib
3013429 sim392_hs_off1 sim392_hs_off2 0.134469488071537 0.433134579991287 -0.0289874677225641 5045 halfsib
3020726 sim393_hs_off1 sim393_hs_off2 0.124125085873525 0.492949449314742 -0.0105502071911576 4856 halfsib
3028011 sim394_hs_off1 sim394_hs_off2 0.120890722596227 0.536921730143605 0.0204846205285137 5109 halfsib
3035284 sim395_hs_off1 sim395_hs_off2 0.127194982785047 0.544173859242786 0.0529537903829759 5095 halfsib
3042545 sim396_hs_off1 sim396_hs_off2 0.119503388689557 0.48460692001919 -0.0373795252225813 4932 halfsib
3049794 sim397_hs_off1 sim397_hs_off2 0.142590225864523 0.563765078328566 0.134125981786657 5268 halfsib
3057031 sim398_hs_off1 sim398_hs_off2 0.129448582219401 0.435179471264998 -0.0470261998573982 5039 halfsib
3064256 sim399_hs_off1 sim399_hs_off2 0.128918566015272 0.423918701976832 -0.0604070339620791 5216 halfsib
3073513 sim39_hs_off1 sim39_hs_off2 0.0965606916674486 0.616924405525806 0.00316717219560023 5194 halfsib
3085254 sim3_hs_off1 sim3_hs_off2 0.129171348800957 0.489413217478912 0.00609861268273812 4934 halfsib
3094975 sim400_hs_off1 sim400_hs_off2 0.102854388970926 0.589518638682319 0.000936194566023034 5230 halfsib
3102176 sim401_hs_off1 sim401_hs_off2 0.122964625194193 0.517091972339237 0.0089504731160092 4940 halfsib
3109365 sim402_hs_off1 sim402_hs_off2 0.1205608577013 0.45172978323935 -0.0660267859554513 5149 halfsib
3116542 sim403_hs_off1 sim403_hs_off2 0.11750372694017 0.550040923183666 0.0200558309443457 4989 halfsib
3123707 sim404_hs_off1 sim404_hs_off2 0.118867750109155 0.518375152393818 -0.00615384716956049 4790 halfsib
3130860 sim405_hs_off1 sim405_hs_off2 0.127810479848123 0.483549955002449 -0.00520812560505811 5120 halfsib
3138001 sim406_hs_off1 sim406_hs_off2 0.127556047364088 0.539805957319647 0.0500301467759998 5044 halfsib
3145130 sim407_hs_off1 sim407_hs_off2 0.132806167184018 0.472437070459274 0.0036617391953468 5120 halfsib
3152247 sim408_hs_off1 sim408_hs_off2 0.130014313266656 0.530070321725769 0.0501275747923925 5157 halfsib
3159352 sim409_hs_off1 sim409_hs_off2 0.115424493812358 0.543268713797558 0.00496668904699112 5150 halfsib
3168545 sim40_hs_off1 sim40_hs_off2 0.103200695142363 0.581825600180098 -0.00537161925045084 4905 halfsib
3177970 sim410_hs_off1 sim410_hs_off2 0.106672236801033 0.596078040610351 0.0227669878144826 5202 halfsib
3185051 sim411_hs_off1 sim411_hs_off2 0.133182743498295 0.476840674021749 0.00957164801492889 4949 halfsib
3192120 sim412_hs_off1 sim412_hs_off2 0.102897613825076 0.640254791151788 0.0518452464520901 5069 halfsib
3199177 sim413_hs_off1 sim413_hs_off2 0.127779590536332 0.495635593857013 0.00675395600234187 5143 halfsib
3206222 sim414_hs_off1 sim414_hs_off2 0.125896523871449 0.482179863808291 -0.0142340407059147 4903 halfsib
3213255 sim415_hs_off1 sim415_hs_off2 0.14567247678888 0.434440289086227 0.0171301962417478 5119 halfsib
3220276 sim416_hs_off1 sim416_hs_off2 0.134114835615514 0.48316038341695 0.0196197258790055 5115 halfsib
3227285 sim417_hs_off1 sim417_hs_off2 0.138779060986492 0.413899951499766 -0.0309838045542648 5121 halfsib
3234282 sim418_hs_off1 sim418_hs_off2 0.113731983483085 0.501896238400849 -0.0431758276668097 4877 halfsib
3241267 sim419_hs_off1 sim419_hs_off2 0.133281929544373 0.462699768299864 -0.00417251352264515 5263 halfsib
3250396 sim41_hs_off1 sim41_hs_off2 0.0938693028063126 0.619942282915297 -0.00458050585945292 5096 halfsib
3259753 sim420_hs_off1 sim420_hs_off2 0.119678383999778 0.512534653884171 -0.00875181011671624 4741 halfsib
3266714 sim421_hs_off1 sim421_hs_off2 0.126551758452639 0.553907825619524 0.0601148594300795 4896 halfsib
3273663 sim422_hs_off1 sim422_hs_off2 0.141294152665825 0.472609076851044 0.0377856875143428 4871 halfsib
3280600 sim423_hs_off1 sim423_hs_off2 0.142718044844883 0.48583534486842 0.0567075242479521 5196 halfsib
3287525 sim424_hs_off1 sim424_hs_off2 0.147971624670075 0.528727680172679 0.120614178852978 5147 halfsib
3294438 sim425_hs_off1 sim425_hs_off2 0.1258008204027 0.521753706649152 0.0249569882599534 5054 halfsib
3301339 sim426_hs_off1 sim426_hs_off2 0.0987316735523995 0.654827518610851 0.0497542128204488 5317 halfsib
3308228 sim427_hs_off1 sim427_hs_off2 0.136621204276329 0.445943378067483 -0.00757180482720159 5081 halfsib
3315105 sim428_hs_off1 sim428_hs_off2 0.145556403156869 0.438096053114442 0.0203216657419201 4808 halfsib
3321970 sim429_hs_off1 sim429_hs_off2 0.124995828967717 0.557804679112646 0.0577879949835136 4859 halfsib
3331035 sim42_hs_off1 sim42_hs_off2 0.13328212153105 0.521218102681554 0.0543465888057523 5157 halfsib
3340324 sim430_hs_off1 sim430_hs_off2 0.116433398112945 0.476077366728356 -0.0581890408198643 5092 halfsib
3347165 sim431_hs_off1 sim431_hs_off2 0.127862664015851 0.519475735596393 0.030926391659799 4890 halfsib
3353994 sim432_hs_off1 sim432_hs_off2 0.121137272174064 0.534380122401879 0.0189292110981347 5172 halfsib
3360811 sim433_hs_off1 sim433_hs_off2 0.133910610430264 0.419590355581649 -0.044767202697295 4993 halfsib
3367616 sim434_hs_off1 sim434_hs_off2 0.139952942176853 0.537017128792365 0.0968288974997775 5178 halfsib
3374409 sim435_hs_off1 sim435_hs_off2 0.139159908794807 0.52580697709864 0.0824466122778701 5016 halfsib
3381190 sim436_hs_off1 sim436_hs_off2 0.123950439488036 0.497851619697558 -0.00634662235029737 4994 halfsib
3387959 sim437_hs_off1 sim437_hs_off2 0.130425198491435 0.55844338821288 0.0801441821786197 4982 halfsib
3394716 sim438_hs_off1 sim438_hs_off2 0.119083059758342 0.567059504061559 0.0433917430949258 5173 halfsib
3401461 sim439_hs_off1 sim439_hs_off2 0.108077772370643 0.575862655801658 0.00817374528422829 5091 halfsib
3410462 sim43_hs_off1 sim43_hs_off2 0.124843565817533 0.520329471356986 0.0197037346271171 4980 halfsib
3419683 sim440_hs_off1 sim440_hs_off2 0.139767287166632 0.442967541791509 0.00203669045803595 4760 halfsib
3426404 sim441_hs_off1 sim441_hs_off2 0.127722064017664 0.456201004268105 -0.0329107396612386 5134 halfsib
3433113 sim442_hs_off1 sim442_hs_off2 0.130118874175827 0.414755474693084 -0.0647690286036088 5299 halfsib
3439810 sim443_hs_off1 sim443_hs_off2 0.126122796632077 0.455432356824003 -0.0400764566476905 4983 halfsib
3446495 sim444_hs_off1 sim444_hs_off2 0.140040166309719 0.454757162878259 0.0149178281171339 5171 halfsib
3453168 sim445_hs_off1 sim445_hs_off2 0.14914768829702 0.438656947246048 0.035247700434129 4951 halfsib
3459829 sim446_hs_off1 sim446_hs_off2 0.11069946784779 0.529681959415281 -0.0275201691935591 5089 halfsib
3466478 sim447_hs_off1 sim447_hs_off2 0.132887510064142 0.391899632932069 -0.0765503268113621 5016 halfsib
3473115 sim448_hs_off1 sim448_hs_off2 0.123706960978128 0.446433084366266 -0.058739071721221 5211 halfsib
3479740 sim449_hs_off1 sim449_hs_off2 0.115237503795159 0.591914940249751 0.0528649554303856 5192 halfsib
3488677 sim44_hs_off1 sim44_hs_off2 0.145301997576482 0.498435524788499 0.0796435150944268 4850 halfsib
3497830 sim450_hs_off1 sim450_hs_off2 0.128594335218117 0.495473048867283 0.00985038973975181 5121 halfsib
3504431 sim451_hs_off1 sim451_hs_off2 0.133496905095166 0.459639698947363 -0.00637268067197109 5043 halfsib
3511020 sim452_hs_off1 sim452_hs_off2 0.133083536292298 0.482084434664918 0.0144185798341091 5121 halfsib
3517597 sim453_hs_off1 sim453_hs_off2 0.135412976103499 0.470365027287535 0.0120169317015327 5192 halfsib
3524162 sim454_hs_off1 sim454_hs_off2 0.130248580022222 0.426781334508268 -0.0522243454028461 5197 halfsib
3530715 sim455_hs_off1 sim455_hs_off2 0.128055491636177 0.504278470425112 0.0165004369698209 5124 halfsib
3537256 sim456_hs_off1 sim456_hs_off2 0.127111599368353 0.566750491641378 0.0751968891147883 4847 halfsib
3543785 sim457_hs_off1 sim457_hs_off2 0.0967068733396432 0.628849313984099 0.015676807342672 5116 halfsib
3550302 sim458_hs_off1 sim458_hs_off2 0.117124994170095 0.62318446318686 0.0916844398672392 5119 halfsib
3556807 sim459_hs_off1 sim459_hs_off2 0.125876183527328 0.532564285597464 0.0360690197067748 4977 halfsib
3565680 sim45_hs_off1 sim45_hs_off2 0.114540894589022 0.57817218942683 0.0363357677829184 5128 halfsib
3574765 sim460_hs_off1 sim460_hs_off2 0.123289487216279 0.482221264860396 -0.0246207862744893 5143 halfsib
3581246 sim461_hs_off1 sim461_hs_off2 0.147973881906079 0.401375928317303 -0.00672854405837909 4993 halfsib
3587715 sim462_hs_off1 sim462_hs_off2 0.139450778905172 0.512304943838703 0.0701080594593907 4792 halfsib
3594172 sim463_hs_off1 sim463_hs_off2 0.0960378992298332 0.680167082638803 0.0643186795581358 5230 halfsib
3600617 sim464_hs_off1 sim464_hs_off2 0.128163291889106 0.536986321680589 0.0496394892370155 5028 halfsib
3607050 sim465_hs_off1 sim465_hs_off2 0.126472370202523 0.499406912034925 0.00529639284501578 5219 halfsib
3613471 sim466_hs_off1 sim466_hs_off2 0.122654049971705 0.508885546882598 -0.000498253230580293 5264 halfsib
3619880 sim467_hs_off1 sim467_hs_off2 0.109788978223152 0.593749960661296 0.0329058735539036 5264 halfsib
3626277 sim468_hs_off1 sim468_hs_off2 0.15473631380332 0.383054121107998 0.00199937632127747 5171 halfsib
3632662 sim469_hs_off1 sim469_hs_off2 0.110757061195537 0.567448083521477 0.010476328303624 5101 halfsib
3641471 sim46_hs_off1 sim46_hs_off2 0.110525791991555 0.591005808431725 0.0331089763979458 5234 halfsib
3650488 sim470_hs_off1 sim470_hs_off2 0.144419485810762 0.464239995467423 0.0419179387104695 4951 halfsib
3656849 sim471_hs_off1 sim471_hs_off2 0.119675839165083 0.526575809243831 0.00527916590416321 5075 halfsib
3663198 sim472_hs_off1 sim472_hs_off2 0.123793475686253 0.565016469705798 0.0601903724508098 5147 halfsib
3669535 sim473_hs_off1 sim473_hs_off2 0.101291149042439 0.555771930469065 -0.0390634733611789 5248 halfsib
3675860 sim474_hs_off1 sim474_hs_off2 0.107085550589839 0.583658827195061 0.0120010295544153 4970 halfsib
3682173 sim475_hs_off1 sim475_hs_off2 0.132737639170257 0.509342835498807 0.0402933921798371 4878 halfsib
3688474 sim476_hs_off1 sim476_hs_off2 0.118188515986016 0.475674882343034 -0.0515710537129011 5307 halfsib
3694763 sim477_hs_off1 sim477_hs_off2 0.12675219378414 0.488640103612307 -0.00435112125113215 4985 halfsib
3701040 sim478_hs_off1 sim478_hs_off2 0.109566765761781 0.535100857242987 -0.0266320797098892 5219 halfsib
3707305 sim479_hs_off1 sim479_hs_off2 0.120399339920431 0.631790506743714 0.113387866425438 5095 halfsib
3716050 sim47_hs_off1 sim47_hs_off2 0.13053902340522 0.357009606797881 -0.12083429958124 5108 halfsib
3724999 sim480_hs_off1 sim480_hs_off2 0.136699829223412 0.492387394288901 0.0391867111825495 5193 halfsib
3731240 sim481_hs_off1 sim481_hs_off2 0.118123459764263 0.532922895542196 0.00541673459924685 5320 halfsib
3737469 sim482_hs_off1 sim482_hs_off2 0.117400494555985 0.579569314055787 0.0491712922797251 5096 halfsib
3743686 sim483_hs_off1 sim483_hs_off2 0.118412942534083 0.616585260577042 0.0902370307133756 4949 halfsib
3749891 sim484_hs_off1 sim484_hs_off2 0.11589563472471 0.59821732897945 0.0617998678782916 5130 halfsib
3756084 sim485_hs_off1 sim485_hs_off2 0.10161848734865 0.53869450298359 -0.0548315476218106 4761 halfsib
3762265 sim486_hs_off1 sim486_hs_off2 0.141101216606618 0.515439626659021 0.0798444930854931 4849 halfsib
3768434 sim487_hs_off1 sim487_hs_off2 0.136976757889196 0.456727829954411 0.00463486151119544 4956 halfsib
3774591 sim488_hs_off1 sim488_hs_off2 0.123485831790433 0.49643041229535 -0.00962626054291839 5026 halfsib
3780736 sim489_hs_off1 sim489_hs_off2 0.111954138948599 0.678131686946303 0.125948242740701 5045 halfsib
3789417 sim48_hs_off1 sim48_hs_off2 0.134782276681568 0.507432166024611 0.0465612727508834 5312 halfsib
3798298 sim490_hs_off1 sim490_hs_off2 0.105464192714633 0.541036640827852 -0.0371065883136171 5132 halfsib
3804419 sim491_hs_off1 sim491_hs_off2 0.128655519428113 0.464540115667143 -0.0208378066204041 4992 halfsib
3810528 sim492_hs_off1 sim492_hs_off2 0.146759181777517 0.466608069924317 0.0536447970343868 5109 halfsib
3816625 sim493_hs_off1 sim493_hs_off2 0.12920809747614 0.537103004665378 0.0539353945699391 4950 halfsib
3822710 sim494_hs_off1 sim494_hs_off2 0.115516249704811 0.568749588205555 0.0308145870247998 5197 halfsib
3828783 sim495_hs_off1 sim495_hs_off2 0.113736937112943 0.621763326574161 0.076711075025934 4969 halfsib
3834844 sim496_hs_off1 sim496_hs_off2 0.11436973251294 0.499842868381346 -0.0426782015668962 4973 halfsib
3840893 sim497_hs_off1 sim497_hs_off2 0.131689127198286 0.449485965700707 -0.0237575255061501 4832 halfsib
3846930 sim498_hs_off1 sim498_hs_off2 0.138268269786197 0.417102807252783 -0.0298241136024286 5034 halfsib
3852955 sim499_hs_off1 sim499_hs_off2 0.121452175605625 0.549791291661639 0.0355999940841392 4717 halfsib
3861572 sim49_hs_off1 sim49_hs_off2 0.121660938842908 0.50549109952765 -0.00786514510071907 5067 halfsib
3873249 sim4_hs_off1 sim4_hs_off2 0.121732399868225 0.549631010294399 0.0365606097672979 5090 halfsib
3882342 sim500_hs_off1 sim500_hs_off2 0.124030603171697 0.490497680532684 -0.0133799067805268 4864 halfsib
3890949 sim50_hs_off1 sim50_hs_off2 0.17233163954852 0.366825909092971 0.0561524672870506 5268 halfsib
3902350 sim51_hs_off1 sim51_hs_off2 0.128149516605788 0.516628612551047 0.0292266789741994 5184 halfsib
3913739 sim52_hs_off1 sim52_hs_off2 0.161994249337908 0.297686578577344 -0.0543364240710231 5090 halfsib
3925116 sim53_hs_off1 sim53_hs_off2 0.125738260948537 0.523759646200163 0.0267126899943097 4791 halfsib
3936481 sim54_hs_off1 sim54_hs_off2 0.12767831390528 0.567603547352781 0.0783168029738995 4769 halfsib
3947834 sim55_hs_off1 sim55_hs_off2 0.128100687432475 0.460972678444646 -0.0266245718254529 5131 halfsib
3959175 sim56_hs_off1 sim56_hs_off2 0.118624876468807 0.518897453924121 -0.00660304020065021 5218 halfsib
3970504 sim57_hs_off1 sim57_hs_off2 0.1342895935906 0.466928122802704 0.00408649716510375 4928 halfsib
3981821 sim58_hs_off1 sim58_hs_off2 0.126655853745697 0.492098338566304 -0.001278246450908 5039 halfsib
3993126 sim59_hs_off1 sim59_hs_off2 0.129589959443856 0.548443979564137 0.0668038173395627 5181 halfsib
4004739 sim5_hs_off1 sim5_hs_off2 0.115699908749488 0.550420732699292 0.0132203676972451 4924 halfsib
4016364 sim60_hs_off1 sim60_hs_off2 0.123758028068577 0.546893460987671 0.0419255732619783 5007 halfsib
4027645 sim61_hs_off1 sim61_hs_off2 0.139972609886906 0.499232191488499 0.0591226310361233 5098 halfsib
4038914 sim62_hs_off1 sim62_hs_off2 0.150293565554492 0.510936830948715 0.112111093166682 5044 halfsib
4050171 sim63_hs_off1 sim63_hs_off2 0.110848488840029 0.573730151059498 0.0171241064196151 5111 halfsib
4061416 sim64_hs_off1 sim64_hs_off2 0.121358894393864 0.529042301572314 0.0144778791477698 4935 halfsib
4072649 sim65_hs_off1 sim65_hs_off2 0.126473284129375 0.427937486462884 -0.0661693770196174 5165 halfsib
4083870 sim66_hs_off1 sim66_hs_off2 0.122230626227478 0.499880057228682 -0.0111974378614054 4892 halfsib
4095079 sim67_hs_off1 sim67_hs_off2 0.143033660711529 0.432526343520482 0.00466098636659584 4895 halfsib
4106276 sim68_hs_off1 sim68_hs_off2 0.141071435354265 0.486656948927447 0.0509426903445081 4699 halfsib
4117461 sim69_hs_off1 sim69_hs_off2 0.106692363850451 0.523725238956134 -0.0495053056420611 5164 halfsib
4129010 sim6_hs_off1 sim6_hs_off2 0.123625429575667 0.503432904532494 -0.00206537716483929 5144 halfsib
4140567 sim70_hs_off1 sim70_hs_off2 0.126018138487363 0.467398870895376 -0.0285285751551706 4791 halfsib
4151728 sim71_hs_off1 sim71_hs_off2 0.136576110079959 0.493092123687906 0.0393965640077409 5092 halfsib
4162877 sim72_hs_off1 sim72_hs_off2 0.105163279272652 0.559482304843997 -0.0198645780653959 5131 halfsib
4174014 sim73_hs_off1 sim73_hs_off2 0.148005220318797 0.454175005066997 0.0461958863421861 4932 halfsib
4185139 sim74_hs_off1 sim74_hs_off2 0.0987347434187684 0.668457991916154 0.0633969655912272 5260 halfsib
4196252 sim75_hs_off1 sim75_hs_off2 0.122258433344503 0.382556550374333 -0.128409716247654 5303 halfsib
4207353 sim76_hs_off1 sim76_hs_off2 0.131540383271054 0.516628199036615 0.0427897321208324 5099 halfsib
4218442 sim77_hs_off1 sim77_hs_off2 0.128206639162642 0.497903526533024 0.0107300831835931 4934 halfsib
4229519 sim78_hs_off1 sim78_hs_off2 0.145351820203536 0.426941594410215 0.00834887522435743 5183 halfsib
4240584 sim79_hs_off1 sim79_hs_off2 0.123166698439343 0.544123131081629 0.0367899248389998 4850 halfsib
4252069 sim7_hs_off1 sim7_hs_off2 0.123921593147159 0.560199607544803 0.0558859801334377 4915 halfsib
4263558 sim80_hs_off1 sim80_hs_off2 0.11006452167411 0.58500452464595 0.025262611342391 5251 halfsib
4274599 sim81_hs_off1 sim81_hs_off2 0.127692272449205 0.504045099229902 0.0148141890267231 5169 halfsib
4285628 sim82_hs_off1 sim82_hs_off2 0.135174909026527 0.531213762827898 0.0719133989340076 5044 halfsib
4296645 sim83_hs_off1 sim83_hs_off2 0.131463176217359 0.4711164663078 -0.00303082882276472 5247 halfsib
4307650 sim84_hs_off1 sim84_hs_off2 0.118343186679155 0.554187226090164 0.0275599728067834 4662 halfsib
4318643 sim85_hs_off1 sim85_hs_off2 0.14113686405788 0.50277873851494 0.0673261947464583 5282 halfsib
4329624 sim86_hs_off1 sim86_hs_off2 0.15538656106184 0.444761745610587 0.0663079898579467 5113 halfsib
4340593 sim87_hs_off1 sim87_hs_off2 0.12639182375717 0.469853674439417 -0.0245790305319043 4916 halfsib
